text,label
Təcili,təcili
azndən,azn-dən
surur,sürür
kefdə,kefdə
yaxınlıq,yaxınlıq
goturub,götürüb
yağlardan,yağlardan
seyler,şeylər
düşünməmişəm,düşünməmişəm
nejə,necə
mehribanam,mehribanam
galmağa,qalmağa
narahatçılıq,narahatçılıq
detal,detal
qadınlarla,qadınlarla
felaketde,fəlakətdə
eger,əgər
yumuşaq,yumuşaq
ezab,əzab
məşğuldur,məşğuldur
yawi,yaşı
irelleyirdi,irəliləyirdi
ayıltmağ,ayıltmaq
yashimda,yaşımda
əlaqəsi,əlaqəsi
mal,mal
amma,amma
özümüzdə,özümüzdə
fakedir,fakedir
Aycan,aycan
8ayliq,8 aylıq
2004-2005,2004-2005
an,an
gəlirik,gəlirik
eseble,əsəblə
olmamasidi,olmamasıdı
duşmek,düşmək
gűnű,günü
yaşadır,yaşadır
çalışqan,çalışqan
Soysal,sosial
İSTƏMİRSİNİZSƏ,istəmirsinizsə
gəlin,gəlin
aldatmişdıye,aldatmışdı
Düzü,düzü
notbukumu,notbukumu
payım,payım
Kiprə,Kiprə
manimla,mənimlə
günüm,günüm
faydası,faydası
deməyə,deməyə
olanını,olanını
başlayana,başlayana
sahib,sahib
dünyadaki,dünyadakı
linç,linç
olunmuş,olunmuş
oxşayır,oxşayır
dedikde,dedikdə
Piramida,Piramida
rəhbərliyə,rəhbərliyə
varlığı,varlığı
deyəcəm,deyəcəyəm
yaxınımdan,yaxınımdan
satilsa,satılsa
istdiyirəm,istəyirəm
söndürmədən,söndürmədən
ekspertizasinin,ekspertizasının
fəaliyyəti,fəaliyyəti
tapıb,tapıb
sol,sol
izləməyin,izləməyin
vuraraq,vuraraq
Haqqında,haqqında
yalançıdır,yalançıdır
günü,günü
yazmaq,yazmaq
istərdim,istərdim
dərdləşə,dərdləşə
mesajlarında,mesajlarında
sene,sənə
paxıllıq,paxıllıq
yagi,yağı
ruzi-bərəkət,ruzi-bərəkət
Qazi,qazi
yasil,yaşıl
mənde,mən də
Zaur,Zaur
İstədim,istədim
İphone,İphone
fədəkarlıq,fədakarlıq
yaponkalar,yaponkalar
Hem,həm
uzanır,uzanır
Vadar,vadar
Birteh,bir təhər
düzələn,düzələn
gorduyunuz,gördüyünüz
Selyandandi,Səlyandandır
agridim,ağrıdım
salanda,salanda
baxmir,baxmır
yazanda,yazanda
qadinlaradı,qadınlaradır
aramizda,aramızda
munasibetimiz,münasibətimiz
Cinsi,cinsi
cazibedar,cazibədar
orta,orta
İsgəndərovun,İsgəndərovun
esla,əsla
Geldim,gəldim
Müəllimi,müəllimi
təcrübəli,təcrübəli
istəyirsən,istəyirsən
ehtiyat,ehtiyat
bilməsəm,bilməsəm
atadır,atadır
kin,kin
katilzator,katalizator
dusunub,düşünüb
danishanlari,danışanları
duzele,düzələ
aktivile,aktivilə
dünyanızı,dünyanızı
fikirləri,fikirləri
tapmadığını,tapmadığını
bilsəm,bilsəm
suretle,sürətlə
nişanlayiblar,nişanlayıblar
elcilikde,elçilikdə
aləmlə,aləmlə
Hamısına,hamısına
boşanıbsa,boşanıbsa
yayım,yayım
nəsil,nəsil
içən,içən
olsaydiz,olsaydınız
ailənin,ailənin
girdiyinə,girdiyinə
yaşımın,yaşımın
sevme,sevmə
aqir,ağır
Ustelik,üstəlik
Allahdan,Allahdan
ovladimiz,övladımız
məktəbi,məktəbi
Göstəril,göstərilir
köçür,köçür
hisa,hiss
oqurluyub,oğurluyub
şəkilləri,şəkilləri
ailənizə,ailənizə
nasıl,nasıl
yenı,yeni
papa,papa
kişisi,kişisi
sağalıb,sağalıb
acından,acından
bloklananda,bloklananda
atasan,atasan
mövzudu,mövzudur
dönən,dönən
yaşadığım,yaşadığım
Beynalxalq,beynəlxalq
araqda,araqda
Qayıdıb,qayıdıb
məndə,məndə
üstündə,üstündə
get-gəlli,get-gəlli
Yemekde,yeməkdə
şeylerle,şeylərlə
mahiyyəti,mahiyyəti
saat-i,saatı
təhsilliyə,təhsilliyə
qiymazdı,qıymazdı
Bilirə,bilirəm
maşınların,maşınların
Valideynlərinlə,valideynlərinlə
saatlıq,saatlıq
filmlər,filmlər
danışa,danışa
sertleşdi,sərtləşdi
üreyimi,ürəyimi
yazaraq,yazaraq
saxlamagi,saxlamağı
olmasaq,olmasaq
qaytarmayıblar,qaytarmayıblar
mənimsəyib,mənimsəyib
Get,get
Gecə,gecə
uşağısan,uşağısan
küçə,küçə
Məmmədova,Məmmədova
ogluna,oğluna
gözlərimlə,gözlərimlə
Paylasin,paylaşın
Gece,gecə
vurmadı,vurmadı
behane,bəhanə
utanib,utanıb
eynidi,eynidir
asmadi,asmadı
öyrədən,öyrədən
seçirlər,seçirlər
yıxıldı,yıxıldı
qanunla,qanunla
Münasibet,münasibet
Camal,Camal
gunluk,günlük
fikirlərim,fikirlərim
bərabərlik,bərabərlik
illərim,illərim
kiloyam,kiloyam
bürcləri,bürcləri
danişmamişiq,danışmamışıq
səbəblərindən,səbəblərindən
faydalarını,faydalarını
məsləhət,məsləhət
Turkiyeye,Türkiyəyə
üzvləri,üzvləri
istemediyinden,istəmədiyindən
partlayır,partlayır
Deleduzu,dələduzu
sürmeye,sürməyə
göstəricilərlə,göstəricilərlə
Ford,Ford
polisem,polisəm
surusler,sürüşlər
ferqli,fərqli
sondurur,söndürür
hech,heç
Qadına,qadına
günahdı,günahdır
şekillər,şəkillər
saxlayıram,saxlayıram
olanda,olanda
Baxdım,baxdım
kodu,kodu
teref,tərəf
qalmasında,qalmasında
durun,durun
blokdan,blokdan
içinizi,içinizi
evinə,evinə
sevgidən,sevgidən
Bətnin,bətnin
atma,atma
maaşa,maaşa
taciz,taciz
yəm,həm
fırıldaqçılardı,fırıldaqçılardır
arxadan,arxadan
aile,ailə
şərhlər,şərhlər
etsəmdə,etsəm də
veribki,verib ki
agiz,ağız
qorumadı,qorumadı
tag-ları,tag-ları
qaranlıqda,qaranlıqda
gəlməsi,gəlməsi
meslehetdir,məsləhətdir
kişilikdirmi,kişilikdirmi
gülmür,gülmür
çıxmasın,çıxmasın
Baxtyanov,Baxtyanov
pulsuz,pulsuz
ehli,əhli
Xaçmazda,Xaçmazda
alsam,alsam
sizlere,sizlərə
basqıcı,basqıcı
Şekili,Şəkili
almanda,almanda
quruluşu,quruluşu
limanına,limanına
arvad,arvad
fikrinden,fikrindən
ötrü,ötrü
surmek,sürmək
meneceri,meneceri
düzəliş,düzəliş
Inshaat,inşaat
Əl,əl
İşə,işə
bağına,bağına
bildik,bildik
yaşlı,yaşlı
Şəkildəki,şəkildəki
hardan-hara,hardan-hara
məlumata,məlumata
gözumdən,gözümdən
kimənsə,kimdənsə
bilməzdi,bilməzdi
dözmür,dözmür
alınmaz,alınmaz
uçuşu,uçuşu
herşeyi,hərşeyi
gəlməyindən,gəlməyindən
tərslikdən,tərslikdən
Ramel,Ramil
maqazinde,maqazində
televizora,televizora
bitirmiş,bitirmiş
etmişəm,etmişəm
aldatdığımi,aldatdığımı
Deməl,demək
goredi,görədir
vaz,vaz
getsin,getsin
göndərməyə,göndərməyə
Sunny,Sunny
verənləri,verənləri
satılan,satılan
bitir,bitir
üzük,üzük
narazılığına,narazılığına
qohumlarindan,qohumlarından
evlənməyə,evlənməyə
anladı,anladı
sitatlar,sitatlar
atır,atır
yaxınına,yaxınına
muellimesiyem,müəlliməsiyəm
sevgi,sevgi
demiremki,demirəm ki
gerude,geridə
Sora,sonra
Yanacaq,yanacaq
bilmirler,bilmirlər
cekilsem,çəkilsəm
qaqalar,qaqalar
kompüterdir,kompüterdir
çıxışında,çıxışında
munasibetimi,münasibətimi
gonderilende,göndəriləndə
öldürə,öldürə
Otağımdakı,otağımdakı
yoldaslar,yoldaşlar
gedirsiz,gedirsiz
həyatdakı,həyatdakı
davam,davam
dərsə,dərsə
kaşlokudu,kaşlokudur
deyinir,deyinir
Cavab,cavab
kartla,kartla
yazırlar,yazırlar
Xahis,xahiş
hüseynzadə,Hüseynzadə
mütaliə,mütaliə
gözə,gözə
tapildi,tapıldı
Arxa,arxa
anasıdır,anasıdır
yazdilar,yazdılar
qabiliyyəti,qabiliyyəti
Cherry,Cherry
əskinas,əskinas
günlərdə,günlərdə
üstündür,üstündür
keçim,keçim
arazmıda,aramızda
realistlər,realistlər
Yani,yəni
təsirə,təsirə
kuryer,kuryer
Mahmud,Mahmud
görünməyə,görünməyə
hekayəsi,hekayəsi
ezamiyyətdəyəm,ezamiyyətdəyəm
etmeliyem,etməliyəm
yüksəkdir,yüksəkdir
statuslara,statuslara
soruşmayıb,soruşmayıb
sizcə,sizcə
Yalanlarla,yalanlarla
anonimdir,anonimdir
yuxumda,yuxumda
cəmiyyətimizdə,cəmiyyətimizdə
13-14,13-14
Hindistan,Hindistan
yeməyini,yeməyini
küçede,küçədə
Dostları,dostları
diqqətə,diqqətə
düşüncəli,düşüncəli
tanışdı,tanışdır
cunku,çünki
tapa,tapa
saçını,saçını
yarışına,yarışına
vurmayın,vurmayın
yetimsən,yetimsən
İstək,istək
fiziki,fiziki
Koja,koja
Yoxsa,yoxsa
sohbet,söhbət
ayında,ayında
cixardirlar,çıxardırlar
adresi,adresi
vicdansızı,vicdansızı
matorunda,matorunda
taniyir,tanıyır
həyatdır,həyatdır
sorğulamadan,sorğulamadan
çimirəm,çimirəm
siyahı,siyahı
kecməsin,keçməsin
eyibsiz,eyibsiz
edəcəksə,edəcəksə
camry,camry
xoşlayırlar,xoşlayırlar
qadını,qadını
toyu,toyu
Kuryer,kuryer
bilməyəcəyəm,bilməyəcəyəm
yaşayırdıq,yaşayırdıq
elemirem,eləmirəm
yaşm,yaşım
gozlemekdeyem,gözləməkdəyəm
derdimizden,dərdimizdən
variantinı,variantını
verəmişdi,verməmişdi
hazırki,hazırki
dib,dib
dönəmindədə,dönəmində də
tanışa,tanışa
hazirlaşib,hazırlaşıb
vərdişlərdən,vərdişlərdən
axtarandı,axtarandır
düzünü,düzünü
kənara,kənara
yalvarırdım,yalvarırdım
temizliyir,təmizləyir
ətrafımda,ətrafımda
acıdır,acıdır
göndərsin,göndərsin
olunca,olunca
sərf,sərf
duçar,düçar
zədəlidir,zədəlidir
edilməkdən,edilməkdən
sevgimə,sevgimə
sorusdum,soruşdum
nişanlandı,nişanlandı
kitaba,kitaba
elətdirmək,elətdirmək
sinəsinə,sinəsinə
sürüş,sürüş
allergiyam,allergiyam
Kəkilidi,kəkilidir
keçirməkdə,keçirməkdə
fırlanır,fırlanır
keçənləri,keçənləri
nəfəsimə,nəfəsimə
Elçilik,elçilik
bacarin,bacarın
deyinməyləri,deyinməkləri
çıxarmışam,çıxarmışam
dostlarını,dostlarını
normalda,normalda
tanıyın,tanıyın
səfər,səfər
reyler,rəylər
oglannan,oğlandan
gəlişimiz,gəlişimiz
üstündedi,üstündədir
qaldirsan,qaldırsan
tükənmiş,tükənmiş
Fikrini,fikrini
tanımaga,tanımağa
saytı,saytı
İçki,içki
qeribedir,qəribədir
yerlərdə,yerlərdə
izləyicilərinin,izləyicilərinin
qısqanan,qısqanan
istifadə,istifadə
cixir,çıxır
yekexana,yekəxana
haqqıdı,haqqıdır
olmağına,olmağına
benzinin,benzinin
podrat,podrat
tapmıyıb,tapmıyıb
olmalıdı,olmalıdı
qalxanda,qalxanda
bolüşmək,bölüşmək
hissimi,hissimi
məsləhətim,məsləhətim
noutbuku,noutbuku
granta,qranat
olmağı,olmağı
onsuzam,onsuzam
sıxılır,sıxılır
təşəkkürümü,təşəkkürümü
Heckimi,heç kimi
bilenler,bilənlər
QƏBİR,qəbir
imkansız,imkansız
müddət,müddət
31yaşı,31 yaşı
məsələdə,məsələdə
toza,toza
Uşağı,uşağı
ağladı,ağladı
aciz,aciz
hegemon,hegemon
Dələduzları,dələduzları
basdığı,basdığı
qurmusam,qurmuşam
olanlara,olanlara
alovu,alovu
deyirsə,deyirsə
saxtakarlıqda,saxtakarlıqda
sahibləyən,sahibləyən
yanında,yanında
növ,növ
mende,mən də
neyniyim,neyniyim
icare,icarə
sosyallarda,sosiallarda
sigortalanib,sığortalanıb
anladım,anladım
yazar,yazar
firladib,fırladıb
restoranımıza,restoranımıza
əsil,əsl
İtaliyadadır,İtaliyadadır
Heç,heç
Salamlar,salamlar
arvadını,arvadını
Pajero,Pajero
qaz,qaz
atmağımı,atmağımı
yalan,yalan
gətirmək,gətirmək
zəhmıt,zəhmət
vəziyyəti,vəziyyəti
kenar,kənar
teyziqler,təzyiqlər
sürə,sürə
yaranırdı,yaranırdı
köçməyi,köçməyi
hərdənbir,hərdənbir
müsahibəyə,müsahibəyə
uşaqsan,uşaqsan
baxımıma,baxımıma
təsir,təsir
sevəcəyinə,sevəcəyinə
evdəkilər,evdəkilər
ailesiylede,ailəsiylə də
xüsusiyyətlərin,xüsusiyyətlərin
qaynatam,qaynatam
əfəndiyə,əfəndiyə
İşi,işi
Bağırova,Bağırova
TV-yə,TV-yə
qocalanda,qocalanda
evlenmekle,evlənməklə
bezdirməsin,bezdirməsin
maşınımda,maşınımda
keçen,keçən
soyus,söyüş
Sənin,sənin
qızam,qızam
çıxırsan,çıxırsan
Yoldasimda,yoldaşım da
vurublar,vurublar
xanimlaradi,xanımlaradır
qonshusu,qonşusu
tonu,tonu
derde,dərdə
tapan,tapan
Allahıyla,Allahıyla
iradəm,iradəm
düşüncələrinə,düşüncələrinə
oyun,oyun
Uşaqları,uşaqları
jurnalist,jurnalist
biləcəyini,biləcəyini
icirdim,içirdim
şəxs,şəxs
nisanli,nişanlı
çəkəndə,çəkəndə
bəyənə,bəyənə
ayağı,ayağı
sert,sərt
tanımıram,tanımıram
filtri,filtri
müsəlman,müsəlman
sinifde,sinifdə
catdirdim,çatdırdım
dozmek,dözmək
niyəsə,niyəsə
Reallıq,reallıq
Tut,tut
Yanına,yanına
üzün,üzün
görürdü,görürdü
gulub,gülüb
birinizə,birinizə
prablemim,problemim
tənhasan,tənhasan
vətəndaş,vətəndaş
evləndikdən,evləndikdən
Məlumatlandırma,məlumatlandırma
aləmini,aləmini
almağa,almağa
izleyicilerinen,izləyicilərindən
başkəsmə,başkəsmə
bizimle,bizimlə
çıxarda,çıxarda
yashimizda,yaşımızda
əziyyətdən,əziyyətdən
herisi,hərisi
alır,alır
bacarmaram,bacarmaram
dünyagörüş,dünyagörüşü
xoşbəxtlikdir,xoşbəxtlikdir
sevgilimi,sevgilimi
sentyabrında,sentyabrında
haqsızlıq,haqsızlıq
sehifeni,səhifəni
sildirmək,sildirmək
Salahovun,Salahovun
parametirlerin,parametrlərin
yazin,yazın
Qadinlar,qadınlar
vardır,vardır
mübahisələrimiz,mübahisələrimiz
maşınları,maşınları
olaki,ola ki
sinamusam,sınamışam
bitməsi,bitməsi
heşaratlara,həşaratlara
kanalizasiyası,kanalizasiyası
ciddilesenden,ciddiləşəndən
qarşısının,qarşısının
davamını,davamını
danishirdilar,danışırdılar
Mənnən,məndən
necedir,necədir
paylaşsın,paylaşsın
həmən,həmin
boşana,boşana
kursundan,kursundan
zənglərə,zənglərə
besimdi,bəsimdir
gecə,gecə
deyesen,deyəsən
sinifimizə,sinifimizə
başını,başını
Demek,demək
verməkdən,verməkdən
şeher,şəhər
Qarsi,qarşı
çekmir,çəkmir
karyera,karyera
uzumnen,üzümdən
almisam,almışam
qaydasında,qaydasında
danışdı,danışdı
telefonlara,telefonlara
utanmaz,utanmaz
nikahinda,nigahında
söyürəm,söyürəm
durum,durum
Aradan,aradan
Dediyinə,dediyinə
promlermidi,problemidir
qınamağa,qınamağa
qarşılaşmaq,qarşılaşmaq
mersedes,mersedes
qayıdıb,qayıdıb
Papağınız,papağınız
Qadınlar,qadınlar
Amil,Amil
ilkin,ilkin
karyerasını,karyerasını
üstümnən,üstümdən
bilersiz,bilərsiniz
gəldiyinə,gəldiyinə
Dünyamalıyev,Dünyamalıyev
gelmişdi,gəlmişdir
almışdıq,almışdıq
gülməsin,gülməsin
yadımdan,yadımdan
gorende,görəndə
məktəbin,məktəbin
evlənərəm,evlənərəm
Bildirdi,bildirdi
gətirərək,gətirərək
gozleyirem,gözləyirəm
dedilər,dedilər
bitirdi,bitirdi
beh,bəh
catdirilma,çatdırılma
qaldim,qaldım
Anamın,anamın
motorlar,motorlar
Mutleq,mütləq
Nazim,Nazim
qızsanız,qızsanız
qramda,qram da
yükü,yükü
azdi,azdır
heyata,həyata
bilərəmmi,bilərəmmi
Qelbini,qəlbini
bölüşsə,bölüşsə
arası,arası
aldığı,aldığı
cəhənnəmə,cəhənnəmə
ustu,üstü
telefonuman,telefonumdan
oglanlar,oğlanlar
Ama,amma
getmə,getmə
dediklerini,dediklərini
misallardi,misallardı
Sözüm,sözüm
paylawmamisiz,paylaşmamısız
guldu,güldü
hamsini,hamısını
andan,andan
sheherde,şəhərdə
dalaşıb,dalaşıb
qarşılamağa,qarşılamağa
bilmemişem,bilməmişəm
cürə,cürə
Gulya,Gulya
qadınlarımız,qadınlarımız
inamı,inamı
qurmag,qurmaq
əzirdi,əzirdi
soruşuruq,soruşuruq
alindığını,alındığını
aralığındadı,aralığındadı
xanimam,xanımam
hundur,hündür
onlarda,onlarda
içə,içə
qebri,qəbri
postda,postda
Iddia,iddia
cəkək,çəkək
goturmuwduk,götürmüşdük
gözüm,gözüm
Baqir,baqir
gördüyüm,gördüyüm
etiraz,etiraz
mövzusunda,mövzusunda
emanetin,əmanətin
səbəbə,səbəbə
olmadığından,olmadığından
yarali,yaralı
isdeyirdim,isdəyirdim
qarışıqlıqlara,qarışıqlıqlara
özünə,özünə
matorunu,matorunu
İllərlə,illərlə
istəklərini,istəklərini
öyrənib,öyrənib
istəyim,istəyim
İsmayıl,İsmayıl
maqazanın,mağazanın
kartı,kartı
bacarığın,bacarığın
yasamamisiq,yaşamamışıq
çevrəm,çevrəm
ilde,ildə
düzəlmir,düzəlmir
cixardik,çıxardıq
filtiri,filtiri
Sonda,sonda
Allahıma,Allahıma
etse,etsə
böhtanlar,böhtanlar
göstərim,göstərim
məlumatlardan,məlumatlardan
evindəki,evindəki
şərtlərinə,şərtlərinə
çıxardırki,çıxardırki
qaldırır,qaldırır
duygu,duyğu
olmusuq,olmuşuq
halda,halda
qardaşın,qardaşın
ishde,işdə
təmizsən,təmizsən
kağızınızı,kağızınızı
qizimiz,qızımız
Komitəsi,komitəsi
yolumuza,yolumuza
Həmişəki,həmişəki
təqdirdə,təqdirdə
olanlarından,olanlarından
həttə,həftə
ağlımda,ağlımda
ses,səs
Deyirəm,deyirəm
qadindi,qadındı
açiq,açıq
araşdırmalar,araşdırmalar
hamini,hamını
arasi,arası
Avropadan,Avropadan
salacam,salacam
keçmirdik,keçmirdik
Seyid,Seyid
yanlarından,yanlarından
oynuyan,oynuyan
verdiki,verdiki
Mənfisi,mənfisi
ağlınnan,ağlınnan
Bəzi,bəzi
silir,silir
şey,şey
dul,dul
Rəylər,rəylər
alışdıra,alışdıra
yaziq,yazıq
qaçib,qaçıb
satırsa,satırsa
radikal,radikal
aranızda,aranızda
valideynlerimin,valideynlərimin
mənimsəmək,mənimsəmək
marağım,marağım
itirende,itirəndə
bez,bez
isde,işdə
idi,idi
Masin,maşın
içki,içki
oxumusam,oxumuşam
çeki,çəki
qazandiqdan,qazandıqdan
olurlar,olurlar
incə,incə
2007-2008,2007-2008
yoldaşlarım,yoldaşlarım
seks,seks
dəyişdim,dəyişdim
dələduzu,dələduzu
inkişafımdan,inkişafımdan
gemide,gəmidə
ağlayıb,ağlayıb
nöqtəsi,nöqtəsi
alanlardan,alanlardan
demire,dəmirə
danışmayacam,danışmayacam
yoldasimi,yoldaşımı
olmamisham,olmamışam
dozemmedik,dözəmmədik
yorğunam,yorğunam
Əzizlərim,əzizlərim
xatırlamıram,xatırlamıram
xətləri,xətləri
filtr,filtr
Cəliloğlu,Cəliloğlu
Daimada,daimada
çünkü,çünki
üzrlü,üzrlü
qaytarsa,qaytarsa
birtəhər,birtəhər
ünvanda,ünvanda
ölsəkdə,ölsəkdə
yetmədi,yetmədi
cure,cürə
Dini,dini
ətraf-mühiti,ətraf mühiti
post,post
əllərimi,əllərimi
melumatlandirar,məlumatlandırar
verilişimiz,verilişimiz
dolur,dolur
seherici,şəhəriçi
Tamam,tamam
mentaliteti,mentaliteti
Ciddi,ciddi
serviz,servis
vurmazdın,vurmazdın
ailəli,ailəli
düşürlər,düşürlər
dincəldik,dincəldik
çıxdıqda,çıxdıqda
çixmişdim,çıxmışdım
ölünməz,ölünməz
çəkdirək,çəkdirək
Görünən,görünən
ilə,ilə
çata,çata
nazirliklərin,nazirliklərin
kimsənin,kimsənin
haramlar,haramlar
açır,açır
Aile,ailə
muqaviləsi,müqaviləsi
edilmək,edilmək
yaradırda,yaradırda
şok,şok
yuksek,yüksək
nolar,nolar
icdirrirem,içdirirəm
tip,tip
deyildim,deyildim
başlayar,başlayar
səfasını,səfasını
məcburiyyətində,məcburiyyətində
deyismesine,dəyişməsinə
balacadi,balacadı
E200,E200
kapital,kapital
günahsız,günahsız
taniyin,tanıyın
qavramasinda,qavramasında
10gunden,10 gündən
lağlağaçı,lağlağaçı
Seçim,seçim
istəyərdim,istəyərdim
düşkünüdü,düşkünüdü
sevgiyə,sevgiyə
bəlanı,bəlanı
bezmişem,bezmişəm
sebrsizlikle,səbrsizliklə
parçalanıb,parçalanıb
Qadın-kişi,qadın-kişi
saçıq,saçıq
dirəşir,dirəşir
zehni,zehni
hemyaşid,həmyaşıd
nail,nail
qoruyur,qoruyur
Her,hər
Kimde,kimdə
isletdiler,işlətdilər
gətirməmişdi,gətirməmişdi
işde,işdə
dəstəyə,dəstəyə
deqiq,dəqiq
Tanıyan,tanıyan
bölüşsələr,bölüşsələr
tanı,tanı
menimseyirler,mənimsəyirlər
dosduq,dosduq
yapon,yapon
danışmışdı,danışmışdı
itdi,itdi
gelmir,gəlmir
qaytarmır,qaytarmır
qalmisoq,qalmışıq
heyassizdi,həyasızdı
bəzi,bəzi
vermeyden,verməydən
şəxsləri,şəxsləri
çoxlu,çoxlu
qoşmaq,qoşmaq
menimde,mənimdə
əfv,əfv
gözəlsiz,gözəlsiz
alnigenish,alnıgeniş
kiçikden,kiçikdən
soyuyym,soyuyum
sənədə,sənədə
içməyinə,içməyinə
eşitdiyim,eşitdiyim
gəlmir,gəlmir
sehvdi,səhvdi
Siqaret,siqaret
ayxan,ayxan
onlardan,onlardan
menimseyir,mənimsəyir
vacibdir,vacibdir
əminəmki,əminəmki
hefte,həftə
omrumden,ömrümdən
düşündüyümlə,düşündüyümlə
Bazarda,bazarda
Sahib,sahib
saxlayır,saxlayır
gözelde,gözəldə
Vaxtında,vaxtında
utanirdi,utanırdı
dövley,dövlət
olsanda,olsanda
məktəbdə,məktəbdə
buradır,buradır
boğazını,boğazını
görünüş,görünüş
sizedi,sizədi
yerlewdirmiwdi,yerləşdirmişdi
nömrəyə,nömrəyə
Sevdiyiniz,sevdiyiniz
uzaqlaşmamaq,uzaqlaşmamaq
Kasıb,kasıb
həmyaşidlarim,həmyaşıdlarım
Mebel,mebel
özümdən,özümdən
olmalısan,olmalısan
mawina,maşına
kollketivine,kollektivinə
saytında,saytında
oğlanda,oğlanda
yaşayir,yaşayır
Şamların,şamların
aglimdan,ağlımdan
evidir,evidir
kursu,kursu
Psixologiyamı,psixologiyamı
delixana,dəlixana
qadinin,qadının
teklikde,təklikdə
canım,canım
birimize,birimizə
iwde,işdə
İnternetdə,internetdə
qoya,qoya
nəsə,nəsə
master,master
deqıq,deqiq
etməyimi,etməyimi
davranışdır,davranışdır
SOS,SOS
hönkür,hönkür
saytinda,saytında
gərək,gərək
Korea,Korea
mərtəbəyə,mərtəbəyə
görmüsünüz,görmüsünüz
orqanlarınıda,orqanlarınıda
luks,lüks
çalışırıq,çalışırıq
nömrəni,nömrəni
18000-20000,18000-20000
düşməsi,düşməsi
oyunlarına,oyunlarına
calishir,çalışır
sevməsəydim,sevməsəydim
nişanlımla,nişanlımla
Vekild,vəkil
qalmış,qalmış
elediklerini,elədiklərini
etməsək,etməsək
qaçırdım,qaçırdım
çatdıqdan,çatdıqdan
su,su
avtomaşınları,avtomaşınları
yaşı,yaşı
Elnur,Elnur
birşeyler,birşeylər
ölkədən,ölkədən
odurki,odurki
gozluyurdu,gözlüyürdü
kimden,kimdən
Yalan,yalan
qalmırlar,qalmırlar
satqi,satqı
yetecek,yetəcək
evlen,evlən
Deyerli,dəyərli
ayrılacaq,ayrılacaq
səhər,səhər
Geyimi,geyimi
