,text,label,prediction,distance,org
19880,teessufler,təəssüflər,təəssüflər,0.0,4.0
20820,Avto,avto,Avto,1.0,1.0
34670,atardınız,atardınız,atardınız,0.0,0.0
13243,whatsapp-la,whatsapp-la,whatsapp-la,0.0,0.0
16102,hissesinden,hissəsindən,hissəsindən,0.0,2.0
15100,fondunu,fondunu,fondunu,0.0,0.0
43097,qarşılamağa,qarşılamağa,qarşılamağa,0.0,0.0
31491,dılı,dili,dılı,2.0,2.0
21368,adalet,ədalət,adalət,1.0,2.0
21533,çətinləşib,çətinləşib,çətinləşib,0.0,0.0
21895,suallarada,suallara da,suallarada,1.0,1.0
31695,atdiginizda,atdığınız da,atdığınızda,1.0,5.0
23301,agcabedi,Ağcabədi,agcabedi,3.0,3.0
19656,Cixmayib,çıxmayıb,çıxmayıb,0.0,3.0
36979,maşınla,maşınla,maşınla,0.0,0.0
24346,Ozm,özüm,özüm,0.0,2.0
3067,KAMRAN,Kamran,KAMRAN,5.0,5.0
28202,Dəyəri,dəyəri,dəyəri,0.0,1.0
291,ətrafımız,ətrafımız,ətrafımız,0.0,0.0
17237,yansıdır,yansıdır,yansıdır,0.0,0.0
9372,29mart,29 mart,29mart,1.0,1.0
38743,berke,bərkə,bərkə,0.0,2.0
15829,iaşə,iaşə,iaşə,0.0,0.0
7367,xoşlamır,xoşlamır,xoşlamır,0.0,0.0
24641,Gərək,gərək,gərək,0.0,1.0
7450,öyrəşsin,öyrəşsin,öyrəşsin,0.0,0.0
34785,əlinizdən,əlinizdən,əlinizdən,0.0,0.0
9357,yaşadığımız,yaşadığımız,yaşadığımız,0.0,0.0
26946,danişdı,danışdı,danışdı,0.0,1.0
15012,səkillidi,şəkillidir,şəkillidir,0.0,2.0
42984,herisi,hərisi,hərisi,0.0,1.0
2845,dediklerim,dediklərim,dediklərim,0.0,1.0
119,mawinimi,maşınımı,maşınımı,0.0,4.0
14943,ortadakinda,ortadakında,ortadakında,0.0,1.0
41374,getmeye,getməyə,getmeye,2.0,2.0
35926,İsmayıllıda,İsmayıllıda,İsmayıllıda,0.0,0.0
17243,Donme,dönmə,dönmə,0.0,3.0
245,Onsuzda,onsuz da,onsuz da,0.0,2.0
23432,Aliw,alış,Aliw,3.0,3.0
8901,ucunu,ucunu,ucunu,0.0,0.0
39990,tərcüməyə,tərcüməyə,tərcüməyə,0.0,0.0
959,heyf,heyf,heyf,0.0,0.0
19723,bazasina,bazasına,bazasına,0.0,1.0
11405,soruçmaq,soruşmaq,soruşmaq,0.0,1.0
25030,Max,maksimum,Max,7.0,7.0
16634,demeden,demədən,demədən,0.0,2.0
20842,10luğum,10-luğum,10luğum,1.0,1.0
36723,etdide,etdi də,etdi də,0.0,2.0
42801,yalvarırdım,yalvarırdım,yalvarırdım,0.0,0.0
42632,Baxtyanov,Baxtyanov,Baxtyanov,0.0,0.0
14110,HARASA,harasa,HARASA,6.0,6.0
20269,elmlerde,elmlərdə,elmlerde,2.0,2.0
28048,İzləyicilərin,izləyicilərin,İzləyicilərin,1.0,1.0
26701,Bakiya,Bakıya,Bakiya,1.0,1.0
1377,xoşbext,xoşbəxt,xoşbext,1.0,1.0
35201,nesriyatinin,nəşriyyatının,nəşriyyatının,0.0,5.0
31663,uzadacaqlar,uzadacaqlar,uzadacaqlar,0.0,0.0
8494,bitişik,bitişik,bitişik,0.0,0.0
41950,oxuduz,oxuduz,oxudunuz,2.0,0.0
1791,paylaşmaq,paylaşmaq,paylaşmaq,0.0,0.0
40722,telimde,təlimdə,təlimdə,0.0,2.0
21956,avtom,avtomobil,avtom,4.0,4.0
968,adamlarnan,adamlarla,adamlarnan,2.0,2.0
40753,Güzel,Gözəl,güzəl,2.0,2.0
2382,Bilmirəm,bilmirəm,bilmirəm,0.0,1.0
38530,dairəyə,dairəyə,dairəyə,0.0,0.0
5828,ələ,ələ,ələ,0.0,0.0
3329,aldatmaqla,aldatmaqla,aldatmaqla,0.0,0.0
35620,qederiyle,qədəri ilə,qederiyle,5.0,5.0
6637,yoluxdum,yoluxdum,yoluxdum,0.0,0.0
16025,baxsaniz,baxsanız,baxsanız,0.0,1.0
28980,Gətizdirsəm,gətizdirsəm,Gətizdirsəm,1.0,1.0
1196,material,material,material,0.0,0.0
16139,dusulendi,düşüləndir,düşüləndi,1.0,5.0
34615,tapıla,tapıla,tapıla,0.0,0.0
3538,danlayan,danlayan,danlayan,0.0,0.0
25645,zip,zip,zip,0.0,0.0
4889,yerləşdirim,yerləşdirim,yerləşdirim,0.0,0.0
14023,Türkiyədə,Türkiyədə,Türkiyədə,0.0,0.0
35769,ixtisaslari,ixtisasları,ixtisasları,0.0,1.0
20895,qalmıw,qalmış,qalmış,0.0,1.0
19187,dəstəsi,dəstəsi,dəstəsi,0.0,0.0
34507,müəllimimiz,müəlliməmiz,müəllimimiz,1.0,1.0
16900,Beziler,bəzilər,Beziler,3.0,3.0
2051,iyrənir,iyrənir,iyrənir,0.0,0.0
24734,Axtararam,axtararam,axtararam,0.0,1.0
43717,orqanlar,orqanlar,orqanlar,0.0,0.0
16479,Ferqler,fərqlər,fərqlər,0.0,3.0
15727,yanlara,yanlara,yanlara,0.0,0.0
36838,bakanlığı,bakanlığı,bakanlığı,0.0,0.0
38,Quliyev,Quliyev,Quliyev,0.0,0.0
39179,düşur,düşür,düşür,0.0,1.0
2557,qadinima,qadınıma,qadınıma,0.0,2.0
22711,qurtaracağında,qurtaracağında,qurtaracağında,0.0,0.0
7096,alarsınız,alarsınız,alarsınız,0.0,0.0
26238,illerim,illərim,illərim,0.0,1.0
44056,səbəbini,səbəbini,səbəbini,0.0,0.0
14842,yandığını,yandığını,yandığını,0.0,0.0
19230,Antikvar,antikvar,Antikvar,1.0,1.0
30661,İlyas,İlyas,ilyas,1.0,0.0
23970,yazilirsiz,yazılırsınız,yazilirsiz,5.0,5.0
35040,Raya,Raya,Raya,0.0,0.0
4398,gecikə,gecikə,gecik,1.0,0.0
29169,yüzdən,yüzdən,yüzdən,0.0,0.0
36834,qedetinen,qədərindən,qedetinen,5.0,5.0
7712,Teki,təki,təki,0.0,2.0
2358,qeybət,qeybət,qeybət,0.0,0.0
42744,anonimdir,anonimdir,anonimdir,0.0,0.0
29915,bəllidir,bəllidir,bəllidir,0.0,0.0
27395,təslim,təslim,təslim,0.0,0.0
44832,üçündür,üçündür,üçündür,0.0,0.0
21502,kassa,kassa,kassa,0.0,0.0
35438,baxln,baxın,baxın,0.0,1.0
16907,tırtıllı,tırtıllı,tırtıllı,0.0,0.0
18994,pozuntusudur,pozuntusudur,pozuntusudur,0.0,0.0
11443,Təyin,təyin,təyin,0.0,1.0
31221,mektebin,məktəbin,məktəbin,0.0,2.0
35266,Riyaziyatin,Riyaziyyatın,riyaziyyatın,1.0,2.0
23414,etməyimiz,etməyimiz,etməyimiz,0.0,0.0
43543,davamiz,davamız,davamız,0.0,1.0
17589,birilerini,birilərini,birilərini,0.0,1.0
41187,yaxşıya,yaxşıya,yaxşıya,0.0,0.0
10880,dostumun,dostumun,dostumun,0.0,0.0
7442,fənləri,fənnləri,fənləri,1.0,1.0
13310,Cavablari,cavabları,cavabları,0.0,2.0
21112,məntəqədədi,məntəqədədir,məntəqədədi,1.0,1.0
25828,qatili,qatili,qatılı,2.0,0.0
14893,tutmaliydi,tutmalıydı,tutmalıydı,0.0,2.0
24930,baxmayın,baxmayın,baxmayın,0.0,0.0
40578,Təşəkkürrrr,təşəkkür,Təşəkkürrrr,4.0,4.0
28092,iwleyen,işləyən,işləyən,0.0,3.0
12447,nəfərlik,nəfərlik,nəfərlik,0.0,0.0
43878,evləndiyini,evləndiyini,evləndiyini,0.0,0.0
35505,romantizm,romantizm,romantizm,0.0,0.0
8996,Çıxıbki,çıxıb ki,çıxıb ki,0.0,2.0
31276,Ugurlarr,uğurlar,ugurlar,1.0,3.0
24551,yasayiram,yaşayıram,yaşayıram,0.0,2.0
13049,5gün,5 gün,5gün,1.0,1.0
4999,girirem,girirəm,girirəm,0.0,1.0
14582,varsaa,varsa,varsaa,1.0,1.0
19582,Bana,bana,bana,0.0,1.0
27468,ozum,özüm,özüm,0.0,2.0
18206,sureti,sürəti,sürəti,0.0,2.0
21512,Xoşlamadım,xoşlamadım,xoşlamadım,0.0,1.0
23755,keçmekle,keçməklə,keçməklə,0.0,2.0
26172,zarafatlaşir,zarafatlaşır,zarafatlaşir,1.0,1.0
38315,kanalımızın,kanalımızın,kanalımızın,0.0,0.0
9772,təhsilə,təhsilə,təhsilə,0.0,0.0
44001,Gündəlik,gündəlik,gündəlik,0.0,1.0
29776,nisan,nişan,nişan,0.0,1.0
13292,Xəstəxanası,xəstəxanası,Xəstəxanası,1.0,1.0
31845,Bilsəydim,bilsəydim,bilsəydim,0.0,1.0
24566,qabaqcadan,qabaqcadan,qabaqcadan,0.0,0.0
14487,maşallah,maşAllah,maşallah,1.0,1.0
39005,Quiz,quiz,quiz,0.0,1.0
39182,inustuta,instuta,inustuta,1.0,1.0
6895,beyle,bəylə,beyle,2.0,2.0
17464,alacaqsınlz,alacaqsınız,alacaqsınız,0.0,1.0
17945,gedır,gedir,gedir,0.0,1.0
2257,Kritik,kritik,Kritik,1.0,1.0
12882,silə,silə,silə,0.0,0.0
5345,hissler,hisslər,hisslər,0.0,1.0
44364,istiyir,istəyir,istəyir,0.0,1.0
30375,gözeldir,gözəldir,gözəldir,0.0,1.0
25222,salınır,salınır,salınır,0.0,0.0
3878,güldük,güldük,güldük,0.0,0.0
36001,ayırdım,ayırdım,ayırdım,0.0,0.0
43915,21ci,21-ci,21ci,1.0,1.0
14134,denen,de,dənən,4.0,3.0
40075,esebi,əsəbi,əsəbi,0.0,2.0
21770,kesisir,kəsişir,kesisir,2.0,2.0
26873,Əliqasım,Əliqasım,Əliqasım,0.0,0.0
2363,maşinin,maşının,maşının,0.0,2.0
1633,danişmalıyam,danışmalıyam,danişmalıyam,1.0,1.0
34743,sektoruyçun,sektoru üçün,sektoruyçun,3.0,3.0
14390,axtardığımı,axtardığımı,axtardığımı,0.0,0.0
32982,atunda,atın da,atın da,0.0,2.0
19058,Koroğluyam,Koroğluyam,Koroğluyam,0.0,0.0
3882,köməkçi,köməkçi,köməkçi,0.0,0.0
4413,24-25,24-25,24-25,0.0,0.0
12548,2020-nin,2020-nin,2020-nin,0.0,0.0
31232,paylaşmışdınız,paylaşmışdınız,paylaşmışdınız,0.0,0.0
36310,Martda,martda,martda,0.0,1.0
14724,dərsliklərinin,dərsliklərinin,dərsliklərinin,0.0,0.0
17979,sohebti,söhbəti,sohebti,3.0,3.0
6339,nifret,nifret,nifrət,1.0,0.0
41114,verdizde,verdiniz də,verdizde,4.0,4.0
34522,girməkdir,girməkdir,girməkdir,0.0,0.0
22693,bezdirirsən,bezdirirsən,bezdirirsən,0.0,0.0
4371,Anladm,anladım,Anladm,2.0,2.0
19703,qabaxda,qabaqda,qabaxda,1.0,1.0
9046,Rya,Röya,Rya,1.0,1.0
34119,gəlinilylə,gəlinliklə,gəlinilylə,3.0,3.0
607,kecici,keçici,keçici,0.0,1.0
18981,bedene,bədənə,bədənə,0.0,3.0
4808,Lazımdısa,lazımdırsa,lazımdırsa,0.0,2.0
42619,aile,ailə,ailə,0.0,1.0
27376,merkezinin,mərkəzinin,mərkəzinin,0.0,2.0
43639,pərt,pərt,pərt,0.0,0.0
24289,caspi,caspi,caspi,0.0,0.0
4355,aç,aç,aç,0.0,0.0
15644,Qişqu,qoşqu,Qişqu,2.0,2.0
18952,arabir,arabir,arabir,0.0,0.0
36997,ediremki,edirəm ki,edirəmki,1.0,2.0
23048,birtərfli,birtərəfli,birtərfli,1.0,1.0
40146,DİLİNDƏ,dilində,dilində,0.0,7.0
44815,DUR,dur,DUR,3.0,3.0
42832,reyler,rəylər,reyler,2.0,2.0
15910,necəsi,neçəsi,necəsi,1.0,1.0
25158,Axşamın,axşamın,axşamın,0.0,1.0
37574,dalaşdım,dalaşdım,dalaşdım,0.0,0.0
11689,uşaqıar,uşaqlar,uşaqlar,0.0,1.0
28010,beynimə,beynimə,beynimə,0.0,0.0
33494,Yanıt,yanıt,yanıt,0.0,1.0
23147,qaçırdığım,qaçırdığım,qaçırdığım,0.0,0.0
29081,bizede,bizə də,bizede,3.0,3.0
11392,Fizikanı,fizikanı,fizikanı,0.0,1.0
18015,manevire,manevrə,manevire,2.0,2.0
30390,beynimizi,beynimizi,beynimizi,0.0,0.0
17172,buraxmirdilar,buraxmırdılar,buraxmirdilar,2.0,2.0
175,sürmeyin,sürməyin,sürməyin,0.0,1.0
24132,bileceyi,biləcəyi,biləcəyi,0.0,2.0
3087,toylar,toylar,toylar,0.0,0.0
30272,itirdikdə,itirdikdə,itirdikdə,0.0,0.0
13428,baxmamışdım,baxmamışdım,baxmamışdım,0.0,0.0
20987,sonuluydu,sönülü idi,sonuluydu,6.0,6.0
15963,Nurlandı,Nurlandır,Nurlandı,1.0,1.0
19081,mopeddə,mopeddə,mopeddə,0.0,0.0
9197,edersiniz,edərsiniz,edərsiniz,0.0,1.0
34355,vardırsa,vardırsa,vardırsa,0.0,0.0
18391,bucaqda,bucaqda,bucaqda,0.0,0.0
12665,bilməyəcəksiz,bilməyəcəksiz,bilməyəcəksiz,0.0,0.0
9376,Olanlari,olanları,olanları,0.0,2.0
5008,Xəbərim,xəbərim,xəbərim,0.0,1.0
8473,Huseynovanin,Hüseynovanın,Hüseynovanın,0.0,2.0
43996,Birincilər,birincilər,birincilər,0.0,1.0
6116,düşünərəm,düşünərəm,düşünərəm,0.0,0.0
9151,12de,12 də,12 də,0.0,2.0
44192,əşyası,əşyası,əşyası,0.0,0.0
28824,fikrimizin,fikrimizin,fikrimizin,0.0,0.0
24253,Yenidən,yenidən,yenidən,0.0,1.0
39869,8-ci,8-ci,8-ci,0.0,0.0
6686,masinini,maşınını,maşınını,0.0,4.0
3135,demeyin,deməyin,deməyin,0.0,1.0
10430,gördü,gördü,gördü,0.0,0.0
14106,Üzərində,üzərində,üzərində,0.0,1.0
36906,Qarisdi,qarışdı,Qarisdi,4.0,4.0
17418,əzbərliyəndə,əzbərliyəndə,əzbərliyəndə,0.0,0.0
20637,magazada,mağazada,mağazada,0.0,1.0
10124,ümumiyətlə,ümumiyətlə,ümumiyyətlə,1.0,0.0
27321,yazışa-yazışa,yazışa-yazışa,yazışa-yazışa,0.0,0.0
25662,nəşrlərindən,nəşrlərindən,nəşrlərindən,0.0,0.0
26771,nömre,nömrə,nömrə,0.0,1.0
27726,istemiwem,istəmişəm,istəmişəm,0.0,3.0
36615,bilənlər,bilənlər,bilənlər,0.0,0.0
29123,danışmağına,danışmağına,danışmağına,0.0,0.0
6075,tamamlamaqdan,tamamlamaqdan,tamamlamaqdan,0.0,0.0
41943,Necə,necə,necə,0.0,1.0
25853,qovuşması,qovuşması,qovuşması,0.0,0.0
39549,versiyadan,versiyadan,versiyadan,0.0,0.0
3953,saray,saray,saray,0.0,0.0
4753,17-si,17-si,17-si,0.0,0.0
501,narahatlıq,narahatlıq,narahatlıq,0.0,0.0
18428,gosterilmir,göstərilmir,gosterilmir,2.0,2.0
39023,tapilib,tapılıb,tapılıb,0.0,2.0
9749,mövzülar,mövzülar,mövzular,1.0,0.0
11742,azəricə,azəricə,azəricə,0.0,0.0
28100,xudbin,xudbin,xudbin,0.0,0.0
43809,çəkməyin,çəkməyin,çəkməyin,0.0,0.0
17590,baxmosam,baxmışam,baxmosam,2.0,2.0
15349,Gozlesin,gözləsin,gözləsin,0.0,3.0
4390,Afiq,Afiq,Afiq,0.0,0.0
35527,düşürsüz,düşürsünüz,düşürsüz,2.0,2.0
32309,Verdim,verdim,verdim,0.0,1.0
31152,qaydalarını,qaydalarını,qaydalarını,0.0,0.0
34752,ediremmm,edirəm,ediremmm,3.0,3.0
41971,beye,bəyə,bəyə,0.0,2.0
7565,Abituriyentlərlə,abituriyentlərlə,Abituriyentlərlə,1.0,1.0
10117,Yaxsidi,yaxşıdı,yaxşıdır,1.0,4.0
33540,varmmi,varmı,varmım,1.0,2.0
39494,oları,onları,oları,1.0,1.0
25502,abuturiyentler,abituriyentlər,abuturiyentler,2.0,2.0
2729,danışdığını,danışdığını,danışdığını,0.0,0.0
22558,zonasıdı,zonasıdır,zonasıdır,0.0,1.0
24971,göndərmişdim,göndərmişdim,göndərmişdim,0.0,0.0
6433,yenidən,yenidən,yenidən,0.0,0.0
9926,toplamaliyam,toplamalıyam,toplamaliyam,1.0,1.0
10666,maşşenikdi,maşşenikdir,maşşenikdi,1.0,1.0
16352,wekillerdi,şəkillərdir,wekillerdi,4.0,4.0
27200,qaytarmağa,qaytarmağa,qaytarmağa,0.0,0.0
30237,kişiləri,kişiləri,kişiləri,0.0,0.0
39144,Nazimli,Nazimli,Nazimli,0.0,0.0
36519,xoşbəxtlik,xoşbəxtlik,xoşbəxtlik,0.0,0.0
44782,çaqqala,çaqqala,çaqqala,0.0,0.0
36673,vətənə,vətənə,vətənə,0.0,0.0
24320,yayımdan,yayımdan,yayımdan,0.0,0.0
40996,imtahanla,imtahanla,imtahanla,0.0,0.0
3257,münasibətimi,münasibətimi,münasibətimi,0.0,0.0
23286,koda,koda,koda,0.0,0.0
25536,deyerdiz,deyərdiniz,deyerdiz,3.0,3.0
42525,bloklananda,bloklananda,bolkanlanda,4.0,0.0
20534,məhdudiyyətin,məhdudiyyətin,məhdudiyyətin,0.0,0.0
37692,qazananlar,qazananlar,qazananlar,0.0,0.0
26937,dönəcək,dönəcək,dönəcək,0.0,0.0
25672,sıralamanı,sıralamanı,sıralamanı,0.0,0.0
31874,Tapammıram,tapa bilmirəm,Tapammıram,7.0,7.0
28958,yaxındır,yaxındır,yaxındır,0.0,0.0
31345,Satis,satış,satış,0.0,3.0
15526,19yaw,19 yaş,19 yaş,0.0,2.0
35410,məllimə,müəllimə,müəllimə,0.0,1.0
44088,şərhlərə,şərhlərə,şərhlərə,0.0,0.0
35206,zəgmət,zəhmət,zəhmət,0.0,1.0
40002,imtahanlarina,imtahanlarına,imtahanlarına,0.0,1.0
4620,manatdi,manatdı,manatdi,1.0,1.0
7709,ımtahanın,imtahanın,imtahanın,0.0,1.0
28615,sosiallaşmasıdır,sosiallaşmasıdır,sosiallaşmasıdır,0.0,0.0
16425,üçumiyyətlə,ümumiyyətlə,üçumiyyətlə,1.0,1.0
35636,yaratma,yaratma,yaratma,0.0,0.0
29957,Kimse,kimsə,kimsə,0.0,2.0
6776,biriyemmi,biriyemmi,biriyemmi,0.0,0.0
3589,xoşdu,xoşdur,xoşdur,0.0,1.0
2452,axi,axı,axı,0.0,1.0
8182,açılırsa,açılırsa,açılırsa,0.0,0.0
8280,Sabahın,sabahın,sabahın,0.0,1.0
13245,Blokda,blokda,blokda,0.0,1.0
40682,pdfdən,pdf-dən,pdfdən,1.0,1.0
20663,doldurmag,doldurmaq,doldurmag,1.0,1.0
42901,Pajero,Pajero,Pajero,0.0,0.0
27993,yaşda,yaşda,yaşda,0.0,0.0
36654,inanırlar,inanırlar,inanırlar,0.0,0.0
41671,reallıqdan,reallıqdan,reallıqdan,0.0,0.0
12875,Sözlər,sözlər,sözlər,0.0,1.0
7860,qazancınız,qazancınız,qazancınız,0.0,0.0
40833,Vaxtımız,vaxtımız,vaxtımız,0.0,1.0
31534,Dəyərin,dəyərin,dəyərin,0.0,1.0
19362,saədəcə,sadəcə,saədəcə,1.0,1.0
27561,tutmuram,tutmuram,tutmuram,0.0,0.0
24624,yonləndir,yönləndir,yönləndir,0.0,1.0
27318,sataşılar,sataşırlar,sataşılar,1.0,1.0
6026,birliyi,birliyi,birliyi,0.0,0.0
4828,Sildim,sildim,sildim,0.0,1.0
24437,köhnəsi,köhnəsi,köhnəsi,0.0,0.0
21831,Adamda,adam da,adamda,1.0,2.0
15975,Dövri,dövri,Dövri,1.0,1.0
44340,gedırem,gedirəm,gedirəm,0.0,2.0
4972,surprizi,surprizi,sürprizi,1.0,0.0
24281,BİOLOGİYA,biologiya,BİOLOGİYA,9.0,9.0
41030,qurupdu,qrupdur,qurupdu,2.0,2.0
34866,barı,barı,barı,0.0,0.0
27169,yaranibmi,yaranıbmı,yaranibmi,2.0,2.0
3648,Özü,özü,özü,0.0,1.0
26841,varmış,varmış,varmış,0.0,0.0
7904,Gönderildi,göndərildi,göndərildi,0.0,2.0
16727,saytdı,saytdır,saytdı,1.0,1.0
41546,evlərə,evlərə,evlərə,0.0,0.0
21681,kəsildik,kəsildik,kəsildik,0.0,0.0
28793,gelende,gələndə,gələndə,0.0,3.0
38951,botdu,botdur,botdur,0.0,1.0
11456,qarşılıqlı,qarşılıqlı,qarşılıqlı,0.0,0.0
12698,FHN,FHN,fən,3.0,0.0
21447,ilədir,ilədir,ilədir,0.0,0.0
29732,açmışdı,açmışdı,açmışdı,0.0,0.0
21403,yolayrcında,yolayrıcında,yolayrcında,1.0,1.0
21068,coxavazli,çoxavazlı,coxavazlı,1.0,2.0
32150,Filologiya,filologiya,filologiya,0.0,1.0
6701,tokdada,tokda da,tokdada,1.0,1.0
37442,munun,bunun,münun,2.0,1.0
9058,Baxdm,baxdım,baxdım,0.0,2.0
38625,salınması,salınması,salınması,0.0,0.0
12365,programini,proqramını,proqramını,0.0,3.0
8612,Texnikom,texnikum,Texnikom,2.0,2.0
22064,saxlasaq,saxlasaq,saxlasaq,0.0,0.0
11787,adminimiz,adminimiz,adminimiz,0.0,0.0
42571,yıxıldı,yıxıldı,yıxıldı,0.0,0.0
21542,göndərilmir,göndərilmir,göndərilmir,0.0,0.0
8752,Sərxan,Sərxan,Sərxan,0.0,0.0
27170,müsbət,müsbət,müsbət,0.0,0.0
26390,10minlik,10 minlik,10minlik,1.0,1.0
40611,ili2019,ili 2019,ili2019,1.0,1.0
6878,elaqemiz,əlaqəmiz,əlaqəmiz,0.0,2.0
15060,Tələssəydim,tələssəydim,Tələssəydim,1.0,1.0
19610,Tapdım,tapdım,tapdım,0.0,1.0
9643,seçımı,seçimi,seçimi,0.0,2.0
31337,Şəxsiyə,şəxsiyə,şəxsiyə,0.0,1.0
10442,soyusa,soyusa,soyusa,0.0,0.0
11889,Tünzalə,Tünzalə,Tünzalə,0.0,0.0
42228,evlərdə,evlərdə,evlərdə,0.0,0.0
21766,bileti,bileti,bileti,0.0,0.0
28113,məişət,məişət,məişət,0.0,0.0
35234,əvəzliyidir,əvəzliyidir,əvəzliyidir,0.0,0.0
28504,şeylə,şeylə,şeylə,0.0,0.0
37097,cekindim,çəkindim,çəkindim,0.0,2.0
41297,qoyarkən,qoyarkən,qoyarkən,0.0,0.0
25424,Riyaziyyatın,riyaziyyatın,riyaziyyatın,0.0,1.0
21651,ordadhjsjd,orada,ordadhjsjd,6.0,6.0
37427,deyilcək,deyiləcək,deyiləcək,0.0,1.0
13539,söhbətlər,söhbətlər,söhbətlər,0.0,0.0
32259,google'da,googl da,google'da,2.0,2.0
7921,sinaq,sınaq,sınaq,0.0,1.0
41876,demişik,demişik,demişik,0.0,0.0
25872,yoxlatdırım,yoxlatdırım,yoxlatdırım,0.0,0.0
44461,paylaşmıramki,paylaşmıram ki,paylaşmıramki,1.0,1.0
17039,terefdeki,tərəfdəki,tərəfdəki,0.0,3.0
42260,yerləşdirib,yerləşdirib,yerləşdirib,0.0,0.0
26438,gunduz,gündüz,gündüz,0.0,2.0
40835,BİLMƏDİM,bilmədim,bilmədim,0.0,8.0
11724,derslikler,dərsliklər,dərsliklər,0.0,2.0
39637,lazimdu,lazımdır,lazımdır,0.0,3.0
27578,25ildə,25 ildə,25ildə,1.0,1.0
33958,cavab,cavab,cavab,0.0,0.0
20796,muesisenin,müəssisənin,muesisenin,4.0,4.0
31754,oyrenek,öyrənək,öyrənək,0.0,3.0
29805,adlanan,adlanan,adlanan,0.0,0.0
31594,getməyənlərə,getməyənlərə,getməyənlərə,0.0,0.0
12996,kabinent,kabinet,kabinent,1.0,1.0
27903,daniwir,danışır,danışır,0.0,3.0
36365,başka,başqa,başka,1.0,1.0
41190,qayğını,qayğını,qayğını,0.0,0.0
38402,vesaitden,vəsaitdən,vesaitden,2.0,2.0
221,oskure,öskürək,oskure,4.0,4.0
23765,Zolaginda,zolağında,zolağında,0.0,3.0
8716,Yagubovun,Yaqubovun,Yaqubovun,0.0,1.0
25399,sizdede,sizdədə,sizdede,2.0,2.0
29148,vursun,vursun,vursun,0.0,0.0
3330,aldatmaq,aldatmaq,aldatmaq,0.0,0.0
18867,fikirləsirəm,fikirləşirəm,fikirləsirəm,1.0,1.0
13624,girecek,girəcək,girəcək,0.0,2.0
5233,manat,manat,manat,0.0,0.0
8373,cixmafi,çıxmadı,cixmafi,4.0,4.0
20693,yiyəsinin,yiyəsinin,yiyəsinin,0.0,0.0
6910,silib,silib,silib,0.0,0.0
9256,2qrupam,2 ci qrupam,2qrupam,4.0,4.0
31033,digərləridə,digərləridə,digərləri də,1.0,0.0
41412,yaşamamağımız,yaşamamağımız,yaşamamağımız,0.0,0.0
18843,güzgüdə,güzgüdə,güzgüdə,0.0,0.0
30217,yazının,yazının,yazının,0.0,0.0
10183,illk,illik,illk,1.0,1.0
27299,hədiyyəni,hədiyyəni,hədiyyəni,0.0,0.0
2887,hörmətsizliyinin,hörmətsizliyinin,hörmətsizliyinin,0.0,0.0
38022,İstədiyimiz,istədiyimiz,istədiyimiz,0.0,1.0
20533,coxaldir,çoxaldır,coxaldir,2.0,2.0
30955,aciqlanib,acıqlanıb,aciqlanib,2.0,2.0
9377,Yanlız,yanlız,yalnız,2.0,1.0
15256,Durursa,durursa,durursa,0.0,1.0
20164,gormeyene,görməyənə,görməyənə,0.0,4.0
27551,ağzımı,ağzımı,ağzımı,0.0,0.0
25802,yerləşdirərdiniz,yerləşdirərdiniz,yerləşdirərdiniz,0.0,0.0
5485,salırlar,salırlar,salırlar,0.0,0.0
19792,Deyiwiklikler,dəyişikliklər,dəyişikliklər,0.0,4.0
33352,jurnalidi,jurnalıdır,jurnalıdır,0.0,3.0
13425,vereerdi,verərdi,vereerdi,2.0,2.0
5646,baxımdan,baxımdan,baxımdan,0.0,0.0
10564,qadınlara,tələbəlik,qadınlara,9.0,9.0
41312,reyalda,realda,reyalda,1.0,1.0
1482,gülmeli,gülməli,gülməli,0.0,1.0
20982,fikrinizdi,fikrinizdir,fikrinizdi,1.0,1.0
27742,ilksən,ilksən,ilksən,0.0,0.0
27734,təbəssüm,təbəssüm,təbəssüm,0.0,0.0
8165,hansındansa,hansındansa,hansındansa,0.0,0.0
28306,Önəmsiz,önəmsiz,Önəmsiz,1.0,1.0
11644,1dəqiqə,1 dəqiqə,1dəqiqə,1.0,1.0
44691,gəzirdim,gəzirdim,gəzirdim,0.0,0.0
36020,psixologiyamızdı,psixologiyamızdır,psixologiyamızdı,1.0,1.0
16973,qalmşdı,qalmışdı,qalmışdı,0.0,1.0
15636,Nələri,nələri,nələri,0.0,1.0
33385,çökmə,çökmə,çökmə,0.0,0.0
31358,qədərə,qədərə,qədərə,0.0,0.0
19621,verileceydi,veriləcəkdir,verileceydi,4.0,4.0
36132,deyermi,dəyərmi,deyermi,2.0,2.0
36548,görərlər,görərlər,görərlər,0.0,0.0
13776,Kalbim,kalbim,Kalbim,1.0,1.0
4616,hissesinde,hissəsində,hissəsində,0.0,2.0
29995,tapıram,tapıram,tapıram,0.0,0.0
37590,bizə,bizə,bizə,0.0,0.0
30437,isinən,isinən,isinən,0.0,0.0
26861,boşansan,boşansan,boşansan,0.0,0.0
35003,zəifdi,zəifdir,zəifdir,0.0,1.0
3002,agillida,ağıllıda,agillida,3.0,3.0
41879,limonlu,limonlu,limonlu,0.0,0.0
3086,kitabı,kitabı,kitabı,0.0,0.0
1427,təhqir,təhqir,təhqir,0.0,0.0
38515,fərqləri,fərqləri,fərqləri,0.0,0.0
